Journey,Activity,Card Index,Card Type,Severity,Issue,Details
"married_communication_conflict","act_4_deescalation",1,"question","error","Invalid prompt format","Prompt 3 is not a dict: <class 'str'>"
"married_communication_conflict","act_4_deescalation",1,"question","error","Invalid prompt format","Prompt 4 is not a dict: <class 'str'>"
"married_communication_conflict","act_4_deescalation",1,"question","error","Invalid prompt format","Prompt 5 is not a dict: <class 'str'>"
"married_communication_conflict","act_6_daily_connection",2,"question","error","Invalid prompt format","Prompt 0 is not a dict: <class 'str'>"
"married_communication_conflict","act_6_daily_connection",2,"question","error","Invalid prompt format","Prompt 1 is not a dict: <class 'str'>"
"married_communication_conflict","act_6_daily_connection",2,"question","error","Invalid prompt format","Prompt 2 is not a dict: <class 'str'>"
"married_communication_conflict","act_6_daily_connection",2,"question","error","Invalid prompt format","Prompt 3 is not a dict: <class 'str'>"
"married_communication_conflict","act_6_daily_connection",2,"question","error","Invalid prompt format","Prompt 4 is not a dict: <class 'str'>"
"married_communication_conflict","act_6_daily_connection",2,"question","error","Invalid prompt format","Prompt 5 is not a dict: <class 'str'>"
"married_communication_conflict","act_7_fighting_fair",3,"question","error","Invalid prompt format","Prompt 0 is not a dict: <class 'str'>"
"married_communication_conflict","act_7_fighting_fair",3,"question","error","Invalid prompt format","Prompt 1 is not a dict: <class 'str'>"
"married_communication_conflict","act_7_fighting_fair",3,"question","error","Invalid prompt format","Prompt 2 is not a dict: <class 'str'>"
"married_communication_conflict","act_7_fighting_fair",3,"question","error","Invalid prompt format","Prompt 3 is not a dict: <class 'str'>"
"married_communication_conflict","act_7_fighting_fair",3,"question","error","Invalid prompt format","Prompt 4 is not a dict: <class 'str'>"
"married_communication_conflict","act_7_fighting_fair",3,"question","error","Invalid prompt format","Prompt 5 is not a dict: <class 'str'>"
"married_communication_conflict","act_8_different_styles",2,"question","error","Invalid prompt format","Prompt 0 is not a dict: <class 'str'>"
"married_communication_conflict","act_8_different_styles",2,"question","error","Invalid prompt format","Prompt 1 is not a dict: <class 'str'>"
"married_communication_conflict","act_8_different_styles",2,"question","error","Invalid prompt format","Prompt 2 is not a dict: <class 'str'>"
"married_communication_conflict","act_8_different_styles",2,"question","error","Invalid prompt format","Prompt 3 is not a dict: <class 'str'>"
"married_cultural_differences","act_1_culture_shapes_us",4,"question","error","Invalid prompt format","Prompt 0 is not a dict: <class 'str'>"
"married_cultural_differences","act_1_culture_shapes_us",4,"question","error","Invalid prompt format","Prompt 1 is not a dict: <class 'str'>"
"married_cultural_differences","act_1_culture_shapes_us",4,"question","error","Invalid prompt format","Prompt 2 is not a dict: <class 'str'>"
"married_cultural_differences","act_1_culture_shapes_us",4,"question","error","Invalid prompt format","Prompt 3 is not a dict: <class 'str'>"
"married_cultural_differences","act_1_culture_shapes_us",4,"question","error","Invalid prompt format","Prompt 4 is not a dict: <class 'str'>"
"married_cultural_differences","act_3_communication_styles",3,"question","error","Invalid prompt format","Prompt 0 is not a dict: <class 'str'>"
"married_cultural_differences","act_3_communication_styles",3,"question","error","Invalid prompt format","Prompt 1 is not a dict: <class 'str'>"
"married_cultural_differences","act_3_communication_styles",3,"question","error","Invalid prompt format","Prompt 2 is not a dict: <class 'str'>"
"married_cultural_differences","act_3_communication_styles",3,"question","error","Invalid prompt format","Prompt 3 is not a dict: <class 'str'>"
"married_cultural_differences","act_3_communication_styles",3,"question","error","Invalid prompt format","Prompt 4 is not a dict: <class 'str'>"
"married_emotional_physical_intimacy","act_1_intimacy_gap",4,"question","error","Invalid prompt format","Prompt 0 is not a dict: <class 'str'>"
"married_emotional_physical_intimacy","act_1_intimacy_gap",4,"question","error","Invalid prompt format","Prompt 1 is not a dict: <class 'str'>"
"married_emotional_physical_intimacy","act_1_intimacy_gap",4,"question","error","Invalid prompt format","Prompt 2 is not a dict: <class 'str'>"
"married_emotional_physical_intimacy","act_1_intimacy_gap",4,"question","error","Invalid prompt format","Prompt 3 is not a dict: <class 'str'>"
"married_emotional_physical_intimacy","act_1_intimacy_gap",4,"question","error","Invalid prompt format","Prompt 4 is not a dict: <class 'str'>"
"married_emotional_physical_intimacy","act_3_emotional_physical_link",4,"question","error","Invalid prompt format","Prompt 0 is not a dict: <class 'str'>"
"married_emotional_physical_intimacy","act_3_emotional_physical_link",4,"question","error","Invalid prompt format","Prompt 1 is not a dict: <class 'str'>"
"married_emotional_physical_intimacy","act_3_emotional_physical_link",4,"question","error","Invalid prompt format","Prompt 2 is not a dict: <class 'str'>"
"married_emotional_physical_intimacy","act_3_emotional_physical_link",4,"question","error","Invalid prompt format","Prompt 3 is not a dict: <class 'str'>"
"married_emotional_physical_intimacy","act_7_non_sexual_touch",3,"question","error","Invalid prompt format","Prompt 0 is not a dict: <class 'str'>"
"married_emotional_physical_intimacy","act_7_non_sexual_touch",3,"question","error","Invalid prompt format","Prompt 1 is not a dict: <class 'str'>"
"married_emotional_physical_intimacy","act_7_non_sexual_touch",3,"question","error","Invalid prompt format","Prompt 2 is not a dict: <class 'str'>"
"married_emotional_physical_intimacy","act_7_non_sexual_touch",3,"question","error","Invalid prompt format","Prompt 3 is not a dict: <class 'str'>"
"married_emotional_physical_intimacy","act_7_non_sexual_touch",3,"question","error","Invalid prompt format","Prompt 4 is not a dict: <class 'str'>"
"married_faith_spiritual_unity","act_1_spiritual_intimacy",3,"question","error","Invalid prompt format","Prompt 0 is not a dict: <class 'str'>"
"married_faith_spiritual_unity","act_1_spiritual_intimacy",3,"question","error","Invalid prompt format","Prompt 1 is not a dict: <class 'str'>"
"married_faith_spiritual_unity","act_1_spiritual_intimacy",3,"question","error","Invalid prompt format","Prompt 2 is not a dict: <class 'str'>"
"married_faith_spiritual_unity","act_1_spiritual_intimacy",3,"question","error","Invalid prompt format","Prompt 3 is not a dict: <class 'str'>"
"married_faith_spiritual_unity","act_1_spiritual_intimacy",3,"question","error","Invalid prompt format","Prompt 4 is not a dict: <class 'str'>"
"married_faith_spiritual_unity","act_1_spiritual_intimacy",3,"question","error","Invalid prompt format","Prompt 5 is not a dict: <class 'str'>"
"married_faith_spiritual_unity","act_3_praying_together",3,"question","error","Invalid prompt format","Prompt 0 is not a dict: <class 'str'>"
"married_faith_spiritual_unity","act_3_praying_together",3,"question","error","Invalid prompt format","Prompt 1 is not a dict: <class 'str'>"
"married_faith_spiritual_unity","act_3_praying_together",3,"question","error","Invalid prompt format","Prompt 2 is not a dict: <class 'str'>"
"married_faith_spiritual_unity","act_3_praying_together",3,"question","error","Invalid prompt format","Prompt 3 is not a dict: <class 'str'>"
"married_faith_spiritual_unity","act_3_praying_together",3,"question","error","Invalid prompt format","Prompt 4 is not a dict: <class 'str'>"
"married_faith_spiritual_unity","act_3_praying_together",3,"question","error","Invalid prompt format","Prompt 5 is not a dict: <class 'str'>"
"married_faith_spiritual_unity","act_5_spiritual_rhythms",4,"question","error","Invalid prompt format","Prompt 0 is not a dict: <class 'str'>"
"married_faith_spiritual_unity","act_5_spiritual_rhythms",4,"question","error","Invalid prompt format","Prompt 1 is not a dict: <class 'str'>"
"married_faith_spiritual_unity","act_5_spiritual_rhythms",4,"question","error","Invalid prompt format","Prompt 2 is not a dict: <class 'str'>"
"married_faith_spiritual_unity","act_5_spiritual_rhythms",4,"question","error","Invalid prompt format","Prompt 3 is not a dict: <class 'str'>"
"married_faith_spiritual_unity","act_5_spiritual_rhythms",4,"question","error","Invalid prompt format","Prompt 4 is not a dict: <class 'str'>"
"married_faith_spiritual_unity","act_5_spiritual_rhythms",4,"question","error","Invalid prompt format","Prompt 5 is not a dict: <class 'str'>"
"married_faith_spiritual_unity","act_7_supporting_growth",4,"question","error","Invalid prompt format","Prompt 0 is not a dict: <class 'str'>"
"married_faith_spiritual_unity","act_7_supporting_growth",4,"question","error","Invalid prompt format","Prompt 1 is not a dict: <class 'str'>"
"married_faith_spiritual_unity","act_7_supporting_growth",4,"question","error","Invalid prompt format","Prompt 2 is not a dict: <class 'str'>"
"married_faith_spiritual_unity","act_7_supporting_growth",4,"question","error","Invalid prompt format","Prompt 3 is not a dict: <class 'str'>"
"married_faith_spiritual_unity","act_7_supporting_growth",4,"question","error","Invalid prompt format","Prompt 4 is not a dict: <class 'str'>"
"married_faith_spiritual_unity","act_7_supporting_growth",4,"question","error","Invalid prompt format","Prompt 5 is not a dict: <class 'str'>"
"married_faith_spiritual_unity","act_7_supporting_growth",4,"question","error","Invalid prompt format","Prompt 6 is not a dict: <class 'str'>"
"married_faith_spiritual_unity","act_8_faith_centered_home",4,"question","error","Invalid prompt format","Prompt 0 is not a dict: <class 'str'>"
"married_faith_spiritual_unity","act_8_faith_centered_home",4,"question","error","Invalid prompt format","Prompt 1 is not a dict: <class 'str'>"
"married_faith_spiritual_unity","act_8_faith_centered_home",4,"question","error","Invalid prompt format","Prompt 2 is not a dict: <class 'str'>"
"married_faith_spiritual_unity","act_8_faith_centered_home",4,"question","error","Invalid prompt format","Prompt 3 is not a dict: <class 'str'>"
"married_faith_spiritual_unity","act_8_faith_centered_home",4,"question","error","Invalid prompt format","Prompt 4 is not a dict: <class 'str'>"
"married_faith_spiritual_unity","act_8_faith_centered_home",4,"question","error","Invalid prompt format","Prompt 5 is not a dict: <class 'str'>"
"married_faith_spiritual_unity","act_8_faith_centered_home",4,"question","error","Invalid prompt format","Prompt 6 is not a dict: <class 'str'>"
"married_faith_spiritual_unity","act_9_serving_together",4,"question","error","Invalid prompt format","Prompt 0 is not a dict: <class 'str'>"
"married_faith_spiritual_unity","act_9_serving_together",4,"question","error","Invalid prompt format","Prompt 1 is not a dict: <class 'str'>"
"married_faith_spiritual_unity","act_9_serving_together",4,"question","error","Invalid prompt format","Prompt 2 is not a dict: <class 'str'>"
"married_faith_spiritual_unity","act_9_serving_together",4,"question","error","Invalid prompt format","Prompt 3 is not a dict: <class 'str'>"
"married_faith_spiritual_unity","act_9_serving_together",4,"question","error","Invalid prompt format","Prompt 4 is not a dict: <class 'str'>"
"married_faith_spiritual_unity","act_9_serving_together",4,"question","error","Invalid prompt format","Prompt 5 is not a dict: <class 'str'>"
"married_faith_spiritual_unity","act_9_serving_together",4,"question","error","Invalid prompt format","Prompt 6 is not a dict: <class 'str'>"
"married_handling_infidelity","act_1_aftermath",4,"question","error","Invalid prompt format","Prompt 0 is not a dict: <class 'str'>"
"married_handling_infidelity","act_1_aftermath",4,"question","error","Invalid prompt format","Prompt 1 is not a dict: <class 'str'>"
"married_handling_infidelity","act_1_aftermath",4,"question","error","Invalid prompt format","Prompt 2 is not a dict: <class 'str'>"
"married_handling_infidelity","act_1_aftermath",4,"question","error","Invalid prompt format","Prompt 3 is not a dict: <class 'str'>"
"married_handling_infidelity","act_1_aftermath",4,"question","error","Invalid prompt format","Prompt 4 is not a dict: <class 'str'>"
"married_harmful_conflict_patterns","act_1_the_dance",3,"question","error","Invalid prompt format","Prompt 0 is not a dict: <class 'str'>"
"married_harmful_conflict_patterns","act_1_the_dance",3,"question","error","Invalid prompt format","Prompt 1 is not a dict: <class 'str'>"
"married_harmful_conflict_patterns","act_1_the_dance",3,"question","error","Invalid prompt format","Prompt 2 is not a dict: <class 'str'>"
"married_harmful_conflict_patterns","act_1_the_dance",3,"question","error","Invalid prompt format","Prompt 3 is not a dict: <class 'str'>"
"married_harmful_conflict_patterns","act_1_the_dance",3,"question","error","Invalid prompt format","Prompt 4 is not a dict: <class 'str'>"
